DATAFLOW,LAST UPDATE,freq,age,agedef,citizen,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,ES,2016,414746,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,ES,2017,532132,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,ES,2018,643684,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,ES,2019,750480,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,ES,2020,467918,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,ES,2021,528856,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,FI,2001,18955,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,FI,2002,18113,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,FI,2003,17838,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,FI,2004,20333,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,FI,2005,21355,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,FI,2006,22451,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,FI,2007,26029,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,FI,2008,29114,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,FI,2009,26699,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,FI,2010,25636,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,FI,2011,29481,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,FI,2012,31278,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,FI,2013,31941,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,FI,2014,31507,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,FI,2015,28746,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,FI,2016,34905,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,FI,2017,31797,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,FI,2018,31106,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,FI,2019,32758,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,FI,2020,32898,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,FI,2021,36364,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,FR,2006,301544,b
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,FR,2007,293980,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,FR,2008,296608,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,FR,2009,296970,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,FR,2010,307111,b
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,FR,2011,319816,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,FR,2012,327431,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,FR,2013,338752,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,FR,2014,340383,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,FR,2015,364221,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,FR,2016,377709,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,FR,2017,369621,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,FR,2018,387158,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,FR,2019,385591,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,FR,2020,283237,e
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,FR,2021,336398,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,HR,2001,24415,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,HR,2002,20365,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,HR,2003,18455,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,HR,2004,18383,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,HR,2006,14978,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,HR,2007,14622,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,HR,2008,16883,b
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,HR,2009,13213,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,HR,2010,8846,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,HR,2011,8534,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,HR,2012,8959,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,HR,2013,10378,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,HR,2014,10638,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,HR,2015,11706,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,HR,2016,13985,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,HR,2017,15553,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,HR,2018,26029,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,HR,2019,37726,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,HR,2020,33414,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,HR,2021,35912,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,HU,2001,22079,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,HU,2002,19855,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,HU,2003,21327,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,HU,2004,24298,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,HU,2005,27820,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,HU,2006,25732,p
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,HU,2007,24361,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,HU,2008,37652,b
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,HU,2009,27894,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,HU,2010,25519,b
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,HU,2011,28018,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,HU,2012,33702,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,HU,2013,38968,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,HU,2014,54581,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,HU,2015,58344,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,HU,2016,53618,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,HU,2017,68070,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,HU,2018,82937,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,HU,2019,88581,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,HU,2020,75470,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,HU,2021,80471,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IE,2001,64925,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IE,2002,61725,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IE,2003,58875,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IE,2004,78075,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IE,2005,102000,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IE,2006,139434,b
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IE,2007,122415,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IE,2008,82592,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IE,2009,50604,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IE,2010,52339,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IE,2011,57292,b
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IE,2012,61324,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IE,2013,65539,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IE,2014,73519,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IE,2015,80792,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IE,2016,85185,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IE,2017,78499,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IE,2018,97712,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IE,2019,85630,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IE,2020,74211,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IE,2021,80732,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IS,2001,5002,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IS,2002,4215,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IS,2003,3704,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IS,2004,5350,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IS,2005,7773,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IS,2006,9832,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IS,2007,12546,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IS,2008,10288,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IS,2009,3921,b
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IS,2010,3948,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IS,2011,4073,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IS,2012,4960,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IS,2013,6406,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IS,2014,5368,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IS,2015,5635,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IS,2016,8710,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IS,2017,12116,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IS,2018,11830,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IS,2019,9872,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IS,2020,8544,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IS,2021,8996,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IT,2001,208252,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IT,2002,213202,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IT,2003,440301,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IT,2004,414880,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IT,2005,304960,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IT,2006,279714,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IT,2007,527123,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IT,2008,534712,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IT,2009,442940,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IT,2010,458856,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IT,2011,385793,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IT,2012,350772,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IT,2013,307454,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IT,2014,277631,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IT,2015,280078,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IT,2016,300823,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IT,2017,343440,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IT,2018,332324,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IT,2019,332778,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IT,2020,247526,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,IT,2021,318366,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LI,2008,578,b
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LI,2009,584,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LI,2010,591,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LI,2011,650,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LI,2012,671,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LI,2013,696,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LI,2014,615,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LI,2015,657,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LI,2016,607,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LI,2017,645,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LI,2018,649,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LI,2019,727,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LI,2020,713,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LI,2021,669,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LT,2001,4694,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LT,2002,5110,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LT,2003,4728,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LT,2004,5553,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LT,2005,6789,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LT,2006,7745,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LT,2007,8609,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LT,2008,9297,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LT,2009,6487,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LT,2010,5213,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LT,2011,15685,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LT,2012,19843,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LT,2013,22011,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LT,2014,24294,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LT,2015,22130,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LT,2016,20162,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LT,2017,20368,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LT,2018,28914,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LT,2019,40067,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LT,2020,43096,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LT,2021,44858,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LU,2001,12135,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LU,2002,12101,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LU,2003,13158,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LU,2004,12872,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LU,2005,14397,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LU,2006,14352,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LU,2007,16675,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LU,2008,17758,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LU,2009,15751,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LU,2010,16962,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LU,2011,20268,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LU,2012,20478,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LU,2013,21098,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LU,2014,22332,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LU,2015,23803,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LU,2016,22888,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LU,2017,24379,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LU,2018,24644,
ESTAT:MIGR_IMM2CTZ(1.0),29/03/23 23:00:00,A,TOTAL,REACH,TOTAL,NR,T,LU,2019,26668,
