DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,IS,2012,2578,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,IS,2013,2172,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,IS,2014,2326,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,IS,2015,1951,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,IS,2016,1725,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,IS,2017,1833,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,IS,2018,1974,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,IS,2019,2177,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,IS,2020,2208,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,IS,2021,2546,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,IS,2022,1698,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,IT,2001,-12972,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,IT,2002,-19195,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,IT,2003,-42405,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,IT,2004,15941,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,IT,2005,-13282,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,IT,2006,2118,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,IT,2007,-6868,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,IT,2008,-8467,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,IT,2009,-22806,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,IT,2010,-25544,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,IT,2011,-46842,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,IT,2012,-78697,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,IT,2013,-86436,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,IT,2014,-95768,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,IT,2015,-161791,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,IT,2016,-141823,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,IT,2017,-190910,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,IT,2018,-193386,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,IT,2019,-214333,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,IT,2020,-335425,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,IT,2021,-301097,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,IT,2022,-320901,p
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LI,2001,181,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LI,2002,180,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LI,2003,130,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LI,2004,174,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LI,2005,166,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LI,2006,141,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LI,2007,124,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LI,2008,145,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LI,2009,177,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LI,2010,91,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LI,2011,147,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LI,2012,133,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LI,2013,93,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LI,2014,104,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LI,2015,73,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LI,2016,107,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LI,2017,89,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LI,2018,104,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LI,2019,93,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LI,2020,34,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LI,2021,104,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LI,2022,85,p
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LT,2001,-9214,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LT,2002,-11531,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LT,2003,-11013,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LT,2004,-11571,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LT,2005,-14289,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LT,2006,-15207,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LT,2007,-15604,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LT,2008,-12296,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LT,2009,-9867,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LT,2010,-11444,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LT,2011,-10769,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LT,2012,-10479,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LT,2013,-11626,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LT,2014,-9883,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LT,2015,-10301,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LT,2016,-10483,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LT,2017,-11446,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LT,2018,-11425,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LT,2019,-10888,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LT,2020,-18403,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LT,2021,-24416,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LT,2022,-20816,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LU,2001,1740,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LU,2002,1601,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LU,2003,1250,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LU,2004,1874,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LU,2005,1750,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LU,2006,1748,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LU,2007,1611,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LU,2008,2001,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LU,2009,1983,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LU,2010,2114,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LU,2011,1820,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LU,2012,2150,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LU,2013,2293,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LU,2014,2229,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LU,2015,2132,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LU,2016,2083,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LU,2017,1911,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LU,2018,1956,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LU,2019,1947,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LU,2020,1850,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LU,2021,2201,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LU,2022,2046,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LV,2001,-13265,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LV,2002,-12371,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LV,2003,-11286,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LV,2004,-11473,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LV,2005,-10898,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LV,2006,-10227,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LV,2007,-9084,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LV,2008,-6609,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LV,2009,-7853,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LV,2010,-10259,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LV,2011,-9715,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LV,2012,-9128,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LV,2013,-8095,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LV,2014,-6720,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LV,2015,-6499,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LV,2016,-6612,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LV,2017,-7929,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LV,2018,-9506,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LV,2019,-8933,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LV,2020,-11302,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LV,2021,-17180,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,LV,2022,-14777,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MC,2004,300,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MC,2005,288,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MC,2015,19,e
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MC,2016,-3,e
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MC,2018,-26,e
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MD,2001,-3627,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MD,2002,-6147,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MD,2003,-6608,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MD,2004,-3396,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MD,2005,-6994,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MD,2006,-5550,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MD,2007,-5077,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MD,2008,-2930,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MD,2009,-1336,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MD,2010,-3157,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MD,2011,-67,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MD,2012,-125,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MD,2013,-189,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MD,2014,1354,be
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MD,2015,1007,e
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MD,2016,1507,e
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MD,2017,-180,ep
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MD,2018,-2543,e
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MD,2019,-4394,e
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MD,2020,-9926,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MD,2022,-9205,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,ME,2001,3408,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,ME,2002,2986,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,ME,2003,2640,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,ME,2004,2142,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,ME,2005,1513,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,ME,2006,1563,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,ME,2007,1855,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,ME,2008,2550,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,ME,2009,2780,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,ME,2010,1785,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,ME,2011,1368,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,ME,2012,1537,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,ME,2013,1558,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,ME,2014,1515,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,ME,2015,1057,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,ME,2016,1105,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,ME,2017,909,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,ME,2018,760,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,ME,2019,628,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,ME,2020,-196,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,ME,2021,-2119,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,ME,2022,-47,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MK,2001,10091,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MK,2002,9799,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MK,2003,9005,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MK,2004,5417,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MK,2005,4076,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MK,2006,3955,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MK,2007,3094,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MK,2008,3963,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MK,2009,4624,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MK,2010,5183,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MK,2011,3305,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MK,2012,3434,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MK,2013,3930,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MK,2014,3878,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MK,2015,2614,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MK,2016,2585,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MK,2017,1436,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MK,2018,1606,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MK,2019,-601,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MK,2020,-6692,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MK,2021,-9868,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MK,2022,-4386,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MT,2001,1053,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MT,2002,912,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MT,2003,904,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MT,2004,881,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MT,2005,726,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MT,2006,563,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MT,2007,654,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MT,2008,770,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MT,2009,808,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MT,2010,888,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MT,2011,898,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MT,2012,712,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MT,2013,796,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MT,2014,921,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MT,2015,883,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MT,2016,1134,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MT,2017,748,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MT,2018,756,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MT,2019,662,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MT,2020,330,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MT,2021,232,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,MT,2022,79,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,NL,2001,62226,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,NL,2002,59728,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,NL,2003,58361,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,NL,2004,57454,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,NL,2005,51508,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,NL,2006,49685,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,NL,2007,48314,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,NL,2008,49498,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,NL,2009,50680,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,NL,2010,48339,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,NL,2011,44319,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,NL,2012,35146,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,NL,2013,30096,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,NL,2014,35958,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,NL,2015,23376,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,NL,2016,23523,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,NL,2017,19622,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,NL,2018,15162,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,NL,2019,17795,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,NL,2020,3,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,NL,2021,8469,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,NL,2022,-2608,p
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,NO,2001,12715,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,NO,2002,10969,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,NO,2003,13980,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,NO,2004,15751,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,NO,2005,15524,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,NO,2006,17292,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,NO,2007,16505,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,NO,2008,18785,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,NO,2009,20358,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,NO,2010,19943,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,NO,2011,18827,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,NO,2012,18263,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,NO,2013,17747,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,NO,2014,18607,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,NO,2015,18139,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,NO,2016,18164,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,NO,2017,15859,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,NO,2018,14280,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,NO,2019,13811,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,NO,2020,12368,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,NO,2021,14058,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,NO,2022,5706,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,PL,2001,4985,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,PL,2002,-5721,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,PL,2003,-14158,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,PL,2004,-7391,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,PL,2005,-3902,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,PL,2006,4558,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,PL,2007,10647,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,PL,2008,35100,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,PL,2009,32649,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,PL,2010,34822,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,PL,2011,12915,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,PL,2012,1469,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,PL,2013,-17736,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,PL,2014,-1307,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,PL,2015,-25613,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,PL,2016,-5752,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,PL,2017,-870,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,PL,2018,-26022,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,PL,2019,-34755,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,PL,2020,-122046,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,PL,2021,-188006,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,PL,2022,-143316,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,PT,2001,7682,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,PT,2002,8125,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,PT,2003,3720,
ESTAT:DEMO_GIND(1.0),13/07/23 23:00:00,A,NATGROW,PT,2004,7286,
